3.82.132.168,ransomeware ip,ransomeware,abuse.ch
3.82.255.185,ransomeware ip,ransomeware,abuse.ch
3.94.104.205,ransomeware ip,ransomeware,abuse.ch
5.2.81.181,ransomeware ip,ransomeware,abuse.ch
5.2.82.18,ransomeware ip,ransomeware,abuse.ch
5.2.83.60,ransomeware ip,ransomeware,abuse.ch
5.2.88.89,ransomeware ip,ransomeware,abuse.ch
5.8.63.31,ransomeware ip,ransomeware,abuse.ch
5.8.63.54,ransomeware ip,ransomeware,abuse.ch
5.9.13.83,ransomeware ip,ransomeware,abuse.ch
5.9.16.239,ransomeware ip,ransomeware,abuse.ch
5.9.25.251,ransomeware ip,ransomeware,abuse.ch
5.9.29.72,ransomeware ip,ransomeware,abuse.ch
5.9.62.24,ransomeware ip,ransomeware,abuse.ch
5.9.62.69,ransomeware ip,ransomeware,abuse.ch
5.9.123.24,ransomeware ip,ransomeware,abuse.ch
5.9.143.150,ransomeware ip,ransomeware,abuse.ch
5.9.145.250,ransomeware ip,ransomeware,abuse.ch
5.9.189.68,ransomeware ip,ransomeware,abuse.ch
5.9.253.173,ransomeware ip,ransomeware,abuse.ch
5.10.105.36,ransomeware ip,ransomeware,abuse.ch
5.22.250.203,ransomeware ip,ransomeware,abuse.ch
5.34.180.135,ransomeware ip,ransomeware,abuse.ch
5.34.183.21,ransomeware ip,ransomeware,abuse.ch
5.34.183.40,ransomeware ip,ransomeware,abuse.ch
5.34.183.136,ransomeware ip,ransomeware,abuse.ch
5.34.183.195,ransomeware ip,ransomeware,abuse.ch
5.39.70.7,ransomeware ip,ransomeware,abuse.ch
5.39.76.12,ransomeware ip,ransomeware,abuse.ch
5.39.82.224,ransomeware ip,ransomeware,abuse.ch
5.56.37.136,ransomeware ip,ransomeware,abuse.ch
5.57.224.148,ransomeware ip,ransomeware,abuse.ch
5.57.226.41,ransomeware ip,ransomeware,abuse.ch
5.61.251.136,ransomeware ip,ransomeware,abuse.ch
5.61.253.117,ransomeware ip,ransomeware,abuse.ch
5.63.8.6,ransomeware ip,ransomeware,abuse.ch
5.63.8.245,ransomeware ip,ransomeware,abuse.ch
5.77.45.126,ransomeware ip,ransomeware,abuse.ch
5.77.50.192,ransomeware ip,ransomeware,abuse.ch
5.77.53.246,ransomeware ip,ransomeware,abuse.ch
5.79.72.215,ransomeware ip,ransomeware,abuse.ch
5.79.79.212,ransomeware ip,ransomeware,abuse.ch
5.79.106.152,ransomeware ip,ransomeware,abuse.ch
5.100.152.180,ransomeware ip,ransomeware,abuse.ch
5.101.112.171,ransomeware ip,ransomeware,abuse.ch
5.101.152.82,ransomeware ip,ransomeware,abuse.ch
5.101.152.86,ransomeware ip,ransomeware,abuse.ch
5.104.105.135,ransomeware ip,ransomeware,abuse.ch
5.134.9.163,ransomeware ip,ransomeware,abuse.ch
5.134.10.171,ransomeware ip,ransomeware,abuse.ch
5.134.11.22,ransomeware ip,ransomeware,abuse.ch
5.134.127.240,ransomeware ip,ransomeware,abuse.ch
5.135.76.18,ransomeware ip,ransomeware,abuse.ch
5.135.137.120,ransomeware ip,ransomeware,abuse.ch
5.135.179.42,ransomeware ip,ransomeware,abuse.ch
5.135.207.118,ransomeware ip,ransomeware,abuse.ch
5.152.199.70,ransomeware ip,ransomeware,abuse.ch
5.153.23.28,ransomeware ip,ransomeware,abuse.ch
5.154.227.138,ransomeware ip,ransomeware,abuse.ch
5.157.84.62,ransomeware ip,ransomeware,abuse.ch
5.172.159.221,ransomeware ip,ransomeware,abuse.ch
5.172.159.231,ransomeware ip,ransomeware,abuse.ch
5.178.65.43,ransomeware ip,ransomeware,abuse.ch
5.187.0.137,ransomeware ip,ransomeware,abuse.ch
5.187.5.171,ransomeware ip,ransomeware,abuse.ch
5.188.63.23,ransomeware ip,ransomeware,abuse.ch
5.188.63.30,ransomeware ip,ransomeware,abuse.ch
5.189.184.41,ransomeware ip,ransomeware,abuse.ch
5.196.67.21,ransomeware ip,ransomeware,abuse.ch
5.196.99.239,ransomeware ip,ransomeware,abuse.ch
5.196.134.168,ransomeware ip,ransomeware,abuse.ch
5.196.200.16,ransomeware ip,ransomeware,abuse.ch
5.196.200.229,ransomeware ip,ransomeware,abuse.ch
5.196.200.247,ransomeware ip,ransomeware,abuse.ch
5.200.16.220,ransomeware ip,ransomeware,abuse.ch
5.249.154.119,ransomeware ip,ransomeware,abuse.ch
5.250.244.186,ransomeware ip,ransomeware,abuse.ch
8.5.1.50,ransomeware ip,ransomeware,abuse.ch
12.160.112.27,ransomeware ip,ransomeware,abuse.ch
13.54.72.43,ransomeware ip,ransomeware,abuse.ch
13.65.37.122,ransomeware ip,ransomeware,abuse.ch
13.74.47.60,ransomeware ip,ransomeware,abuse.ch
13.228.131.80,ransomeware ip,ransomeware,abuse.ch
13.231.53.239,ransomeware ip,ransomeware,abuse.ch
14.102.148.26,ransomeware ip,ransomeware,abuse.ch
14.128.132.150,ransomeware ip,ransomeware,abuse.ch
18.182.77.29,ransomeware ip,ransomeware,abuse.ch
18.185.180.74,ransomeware ip,ransomeware,abuse.ch
18.205.180.52,ransomeware ip,ransomeware,abuse.ch
18.218.10.100,ransomeware ip,ransomeware,abuse.ch
18.221.5.142,ransomeware ip,ransomeware,abuse.ch
